mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
0396005;FLEXORIPP Schachtabdeckung B125, Stehb.;EN124, tagwasserdicht n. RAL-GZ692 2.8, mit Stehbolzen;4255651700724;90289090;Stk;1;361,72;;2,50%;47,300;574,0;130,0;548,0
0396007;FIXRIPP, Aufsatz für FLEXORIPP komplett;Verlängerung 250 mm, mindestens 75 mm;4255651700632;90289090;Stk;1;234,82;;2,50%;6,851;;;
0396008;TELERIPP, Aufsatz für FLEXORIPP komplett;;4250204497618;90289090;Stk;1;401,36;;2,50%;9,700;720,0;330,0;720,0
0396009;Kombischlüssel SW 15 FLEXORIPP-Deckel;;4250204492729;90289090;Stk;1;52,60;;2,50%;0,994;330,0;350,0;30,0
0396010;"FLEXORIPP 1"" KH-KH 1""x190mm Rd0,75m";Wasserzählerschacht;4250204492507;90289090;Stk;1;1.006,36;;2,50%;25,600;682,0;820,0;704,0
0396011;"FLEXORIPP 1"" KH-KH 1""x190mm Rd1,00m";Wasserzählerschacht;4250204490558;90289090;Stk;1;1.006,36;;2,50%;29,700;682,0;1070,0;704,0
0396012;"FLEXORIPP 1"" KH-KH 1""x190mm Rd1,25m";Wasserzählerschacht;4250204489736;90289090;Stk;1;1.047,41;;2,50%;33,600;682,0;1320,0;704,0
0396012-DIBT;"FLEXORIPP 1"" KH-KH 1""x190mm Rd1,25m";Schachtkörper DIBT zertifiziert;4250204497984;90289090;Stk;1;1.443,82;;2,50%;41,800;682,0;1320,0;704,0
0396013;"FLEXORIPP 1"" KH-KH 1""x190mm Rd1,50m";Wasserzählerschacht;4250204490565;90289090;Stk;1;1.115,89;;2,50%;38,400;682,0;1570,0;704,0
0396013-WRS;"FLEXORIPP 1"" KH-KH 1""x190mm Rd1,50m";Wasserzählerschacht mit Wellrohr;4255651703350;90289090;Stk;1;1.620,01;;2,50%;38,400;682,0;1570,0;704,0
0396014;"FLEXORIPP 1"" KH-KH 1""x190mm Rd1,75m";Wasserzählerschacht;4250204491609;90289090;Stk;1;1.218,56;;2,50%;42,500;682,0;1820,0;704,0
0396015;"FLEXORIPP 1"" KH-KH 1""x190mm Rd2,00m";Wasserzählerschacht;4250204491616;90289090;Stk;1;1.321,26;;2,50%;46,400;682,0;2070,0;704,0
0396020;"FLEXORIPP 1¼"" KH-KH 1¼""x260mm Rd0,75m";Wasserzählerschacht;4250204492736;90289090;Stk;1;1.280,17;;2,50%;27,500;682,0;820,0;704,0
0396021;"FLEXORIPP 1¼"" KH-KH 1¼""x260mm Rd1,00m";Wasserzählerschacht;4250204492743;90289090;Stk;1;1.280,17;;2,50%;31,400;682,0;1070,0;704,0
0396022;"FLEXORIPP 1¼"" KH-KH 1¼""x260mm Rd1,25m";Wasserzählerschacht;4250204492750;90289090;Stk;1;1.293,87;;2,50%;36,300;682,0;1320,0;704,0
0396023;"FLEXORIPP 1¼"" KH-KH 1¼""x260mm Rd1,50m";Wasserzählerschacht;4250204492767;90289090;Stk;1;1.362,35;;2,50%;40,300;682,0;1570,0;704,0
0396024;"FLEXORIPP 1¼"" KH-KH 1¼""x260mm Rd1,75m";Wasserzählerschacht;4250204492774;90289090;Stk;1;1.465,01;;2,50%;44,000;682,0;1820,0;704,0
0396025;"FLEXORIPP 1¼"" KH-KH 1¼""x260mm Rd2,00m";Wasserzählerschacht;4250204492781;90289090;Stk;1;1.512,94;;2,50%;47,800;682,0;2070,0;704,0
0396030;"FLEXORIPP 1"" KH-KH 1¼""x175mm Rd0,75m";Österreich;4250204494679;90289090;Stk;1;1.033,72;;2,50%;30,100;682,0;820,0;704,0
0396031;"FLEXORIPP 1"" KH-KH 1¼""x175mm Rd1,00m";Österreich;4250204491623;90289090;Stk;1;1.033,72;;2,50%;30,100;682,0;1070,0;704,0
0396032;"FLEXORIPP 1"" KH-KH 1¼""x175mm Rd1,25m";Österreich;4250204489743;90289090;Stk;1;1.074,82;;2,50%;33,600;682,0;1320,0;704,0
0396033;"FLEXORIPP 1"" KH-KH 1¼""x175mm Rd1,50m";Österreich;4250204491630;90289090;Stk;1;1.143,25;;2,50%;38,800;682,0;1570,0;704,0
0396034;"FLEXORIPP 1"" KH-KH 1¼""x175mm Rd1,75m";Österreich;4250204491647;90289090;Stk;1;1.245,95;;2,50%;42,800;682,0;1820,0;704,0
0396035;"FLEXORIPP 1"" KH-KH 1¼""x175mm Rd2,00m";Österreich;4250204492514;90289090;Stk;1;1.348,64;;2,50%;46,700;682,0;2070,0;704,0
0396040;"FLEXORIPP 1"" KH-KH 1""x220mm Rd0,75m";Schweiz;4250204494686;90289090;Stk;1;1.033,72;;2,50%;30,100;682,0;1070,0;704,0
0396041;"FLEXORIPP 1"" KH-KH 1""x220mm Rd1,00m";Schweiz;4250204491654;90289090;Stk;1;1.033,72;;2,50%;29,800;682,0;1070,0;704,0
0396042;"FLEXORIPP 1"" KH-KH 1""x220mm Rd1,25m";Schweiz;4250204491661;90289090;Stk;1;1.074,82;;2,50%;34,700;682,0;1320,0;704,0
0396043;"FLEXORIPP 1"" KH-KH 1""x220mm Rd1,50m";Schweiz;4250204491678;90289090;Stk;1;1.143,25;;2,50%;38,500;682,0;1570,0;704,0
0396044;"FLEXORIPP 1"" KH-KH 1""x220mm Rd1,75m";Schweiz;4250204491685;90289090;Stk;1;1.245,95;;2,50%;42,500;682,0;1820,0;704,0
0396045;"FLEXORIPP 1"" KH-KH 1""x220mm Rd2,00m";Schweiz;4250204490572;90289090;Stk;1;1.348,64;;2,50%;46,400;682,0;2070,0;704,0
0396060;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd0,75m";Wasserzählerschacht;4250204492521;90289090;Stk;1;1.211,72;;2,50%;26,700;682,0;820,0;704,0
0396061;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd1,00m";Wasserzählerschacht;4250204492538;90289090;Stk;1;1.211,72;;2,50%;30,900;682,0;1070,0;704,0
0396062;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd1,25m";Wasserzählerschacht;4250204490589;90289090;Stk;1;1.252,81;;2,50%;35,800;682,0;1320,0;704,0
0396062-DIBT;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd1,25m";Schachtkörper DIBT zertifiziert;4250204497991;90289090;Stk;1;1.738,44;;2,50%;42,800;682,0;1320,0;704,0
0396063;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd1,50m";Wasserzählerschacht;4250204490596;90289090;Stk;1;1.321,26;;2,50%;39,600;682,0;1570,0;704,0
0396064;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd1,75m";Wasserzählerschacht;4250204490602;90289090;Stk;1;1.423,94;;2,50%;43,600;682,0;1820,0;704,0
0396065;"FLEXORIPP 1"" KH-DM-KH 1""x190mm Rd2,00m";Wasserzählerschacht;4250204490619;90289090;Stk;1;1.526,62;;2,50%;47,500;682,0;2070,0;704,0
0396070;"FLEXORIPP 1¼"" KH-DM-KH 1¼""x260mm Rd0,75m";Wasserzählerschacht;4250204494693;90289090;Stk;1;1.458,18;;2,50%;29,100;682,0;820,0;704,0
0396071;"FLEXORIPP 1¼"" KH-DM-KH 1¼""x260mm Rd1,00m";Wasserzählerschacht;4250204494709;90289090;Stk;1;1.458,18;;2,50%;33,000;682,0;820,0;704,0
0396072;"FLEXORIPP 1¼"" KH-DM-KH 1¼""x260mm Rd1,25m";Wasserzählerschacht;4250204493122;90289090;Stk;1;1.499,26;;2,50%;38,000;682,0;820,0;704,0
0396073;"FLEXORIPP 1¼"" KH-DM-KH 1¼""x260mm Rd1,50m";Wasserzählerschacht;4250204493139;90289090;Stk;1;1.567,71;;2,50%;41,700;682,0;1570,0;704,0
0396074;"FLEXORIPP 1¼"" KH-DM-KH 1¼""x260mm Rd1,75m";Wasserzählerschacht;4250204493146;90289090;Stk;1;1.670,39;;2,50%;45,700;682,0;820,0;704,0
0396075;"FLEXORIPP 1¼"" KH-DM-KH 1¼""x260mm Rd2,00m";Wasserzählerschacht;4250204493153;90289090;Stk;1;1.773,08;;2,50%;49,600;682,0;820,0;704,0
0396080;"FLEXORIPP 1"" KH-DM-KH 1¼""x175mm Rd0,75m";Österreich;4250204493160;90289090;Stk;1;1.239,11;;2,50%;31,200;682,0;1070,0;704,0
0396081;"FLEXORIPP 1"" KH-DM-KH 1¼""x175mm Rd1,00m";Österreich;4250204491708;90289090;Stk;1;1.239,11;;2,50%;31,200;682,0;1070,0;704,0
0396082;"FLEXORIPP 1"" KH-DM-KH 1¼""x175mm Rd1,25m";Österreich;4250204491715;90289090;Stk;1;1.273,34;;2,50%;36,100;682,0;1320,0;704,0
0396083;"FLEXORIPP 1"" KH-DM-KH 1¼""x175mm Rd1,50m";Österreich;4250204491722;90289090;Stk;1;1.341,80;;2,50%;39,900;682,0;1570,0;704,0
0396084;"FLEXORIPP 1"" KH-DM-KH 1¼""x175mm Rd1,75m";Österreich;4250204491739;90289090;Stk;1;1.451,35;;2,50%;43,900;682,0;1820,0;704,0
0396085;"FLEXORIPP 1"" KH-DM-KH 1¼""x175mm Rd2,00m";Österreich;4250204491746;90289090;Stk;1;1.554,02;;2,50%;47,800;682,0;2070,0;704,0
0396090;"FLEXORIPP 1"" KH-DM-KH 1""x220mm Rd0,75m";Schweiz;4250204493177;90289090;Stk;1;1.239,11;;2,50%;31,000;682,0;1070,0;704,0
0396091;"FLEXORIPP 1"" KH-DM-KH 1""x220mm Rd1,00m";Schweiz;4250204491753;90289090;Stk;1;1.239,11;;2,50%;31,000;682,0;1070,0;704,0
0396092;"FLEXORIPP 1"" KH-DM-KH 1""x220mm Rd1,25m";Schweiz;4250204491760;90289090;Stk;1;1.273,34;;2,50%;35,900;682,0;1320,0;704,0
0396093;"FLEXORIPP 1"" KH-DM-KH 1""x220mm Rd1,50m";Schweiz;4250204491777;90289090;Stk;1;1.341,80;;2,50%;39,700;682,0;1570,0;704,0
0396094;"FLEXORIPP 1"" KH-DM-KH 1""x220mm Rd1,75m";Schweiz;4250204491784;90289090;Stk;1;1.451,35;;2,50%;43,700;682,0;1820,0;704,0
0396095;"FLEXORIPP 1"" KH-DM-KH 1""x220mm Rd2,00m";Schweiz;4250204491791;90289090;Stk;1;1.526,62;;2,50%;47,600;682,0;2070,0;704,0
0396110;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd0,75m";Wasserzählerschacht;4250204491807;90289090;Stk;1;1.033,72;;2,50%;26,442;682,0;820,0;704,0
0396111;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd1,00m";Wasserzählerschacht;4250204490626;90289090;Stk;1;1.033,72;;2,50%;30,100;682,0;1070,0;704,0
0396112;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd1,25m";Wasserzählerschacht;4250204490350;90289090;Stk;1;1.074,82;;2,50%;33,660;682,0;1320,0;704,0
0396112-DIBT;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd1,25m";Schachtkörper DIBT zertifiziert;4250204498004;90289090;Stk;1;1.486,90;;2,50%;42,100;682,0;1320,0;704,0
0396113;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd1,50m";Wasserzählerschacht;4250204490633;90289090;Stk;1;1.143,25;;2,50%;38,800;682,0;1570,0;704,0
0396113-WRS;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd1,50m";Wasserzählerschacht mit Wellrohr;4255651703367;90289090;Stk;1;1.642,56;;2,50%;38,800;682,0;1570,0;704,0
0396114;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd1,75m";Wasserzählerschacht;4250204490640;90289090;Stk;1;1.245,95;;2,50%;42,800;682,0;1820,0;704,0
0396115;"FLEXORIPP 1"" KH-KSR 1""x190mm Rd2,00m";Wasserzählerschacht;4250204490657;90289090;Stk;1;1.348,64;;2,50%;46,893;682,0;2070,0;704,0
0396120;"FLEXORIPP 1¼"" KH-KSR 1¼""x260mm Rd0,75m";Wasserzählerschacht;4250204492798;90289090;Stk;1;1.280,17;;2,50%;28,200;682,0;820,0;704,0
0396121;"FLEXORIPP 1¼"" KH-KSR 1¼""x260mm Rd1,00m";Wasserzählerschacht;4250204492804;90289090;Stk;1;1.280,17;;2,50%;32,100;682,0;820,0;704,0
0396122;"FLEXORIPP 1¼"" KH-KSR 1¼""x260mm Rd1,25m";Wasserzählerschacht;4250204492811;90289090;Stk;1;1.321,26;;2,50%;37,000;682,0;820,0;704,0
0396123;"FLEXORIPP 1¼"" KH-KSR 1¼""x260mm Rd1,50m";Wasserzählerschacht;4250204492828;90289090;Stk;1;1.389,72;;2,50%;40,800;682,0;1570,0;704,0
0396124;"FLEXORIPP 1¼"" KH-KSR 1¼""x260mm Rd1,75m";Wasserzählerschacht;4250204492835;90289090;Stk;1;1.492,39;;2,50%;44,800;682,0;820,0;704,0
0396125;"FLEXORIPP 1¼"" KH-KSR 1¼""x260mm Rd2,00m";Wasserzählerschacht;4250204492842;90289090;Stk;1;1.595,09;;2,50%;48,700;682,0;820,0;704,0
0396130;"FLEXORIPP 1"" KH-KSR 1¼""x175mm Rd0,75m";Österreich;4250204493184;90289090;Stk;1;1.061,11;;2,50%;30,400;682,0;1070,0;704,0
0396131;"FLEXORIPP 1"" KH-KSR 1¼""x175mm Rd1,00m";Österreich;4250204490664;90289090;Stk;1;1.061,11;;2,50%;30,400;682,0;1070,0;704,0
0396132;"FLEXORIPP 1"" KH-KSR 1¼""x175mm Rd1,25m";Österreich;4250204490367;90289090;Stk;1;1.102,19;;2,50%;33,970;682,0;1320,0;704,0
0396133;"FLEXORIPP 1"" KH-KSR 1¼""x175mm Rd1,50m";Österreich;4250204490671;90289090;Stk;1;1.177,51;;2,50%;39,100;682,0;1570,0;704,0
0396134;"FLEXORIPP 1"" KH-KSR 1¼""x175mm Rd1,75m";Österreich;4250204490688;90289090;Stk;1;1.273,34;;2,50%;43,100;682,0;1820,0;704,0
0396135;"FLEXORIPP 1"" KH-KSR 1¼""x175mm Rd2,00m";Österreich;4250204490695;90289090;Stk;1;1.376,02;;2,50%;47,000;682,0;2070,0;704,0
0396140;"FLEXORIPP 1"" KH-KSR 1""x220mm Rd0,75m";Schweiz;4250204493191;90289090;Stk;1;1.061,11;;2,50%;30,100;682,0;1070,0;704,0
0396141;"FLEXORIPP 1"" KH-KSR 1""x220mm Rd1,00m";Schweiz;4250204490701;90289090;Stk;1;1.061,11;;2,50%;30,100;682,0;1070,0;704,0
0396142;"FLEXORIPP 1"" KH-KSR 1""x220mm Rd1,25m";Schweiz;4250204490718;90289090;Stk;1;1.102,19;;2,50%;35,900;682,0;1320,0;704,0
0396143;"FLEXORIPP 1"" KH-KSR 1""x220mm Rd1,50m";Schweiz;4250204490725;90289090;Stk;1;1.177,51;;2,50%;38,800;682,0;1570,0;704,0
0396144;"FLEXORIPP 1"" KH-KSR 1""x220mm Rd1,75m";Schweiz;4250204490732;90289090;Stk;1;1.273,34;;2,50%;42,800;682,0;1820,0;704,0
0396145;"FLEXORIPP 1"" KH-KSR 1""x220mm Rd2,00m";Schweiz;4250204490749;90289090;Stk;1;1.376,02;;2,50%;46,700;682,0;2070,0;704,0
0396160;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd0,75m";Wasserzählerschacht;4250204491814;90289090;Stk;1;1.239,11;;2,50%;27,000;682,0;820,0;704,0
0396161;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd1,00m";Wasserzählerschacht;4250204491821;90289090;Stk;1;1.239,11;;2,50%;31,200;682,0;1070,0;704,0
0396162;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd1,25m";Wasserzählerschacht;4250204490756;90289090;Stk;1;1.280,17;;2,50%;36,140;682,0;1320,0;704,0
0396162-DIBT;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd1,25m";Schachtkörper DIBT zertifiziert;4250204498011;90289090;Stk;1;1.755,50;;2,50%;43,100;682,0;1320,0;704,0
0396163;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd1,50m";Wasserzählerschacht;4250204490763;90289090;Stk;1;1.348,64;;2,50%;39,900;682,0;1570,0;704,0
0396164;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd1,75m";Wasserzählerschacht;4250204490770;90289090;Stk;1;1.451,35;;2,50%;43,900;682,0;1820,0;704,0
0396165;"FLEXORIPP 1"" KH-DM-KSR 1""x190mm Rd2,00m";Wasserzählerschacht;4250204490787;90289090;Stk;1;1.554,02;;2,50%;47,800;682,0;2070,0;704,0
0396170;"FLEXORIPP 1¼"" KH-DM-KSR 1¼""x260mm Rd0,75m";Wasserzählerschacht;4250204493207;90289090;Stk;1;1.485,56;;2,50%;29,700;682,0;820,0;704,0
0396171;"FLEXORIPP 1¼"" KH-DM-KSR 1¼""x260mm Rd1,00m";Wasserzählerschacht;4250204493214;90289090;Stk;1;1.485,56;;2,50%;33,600;682,0;820,0;704,0
0396172;"FLEXORIPP 1¼"" KH-DM-KSR 1¼""x260mm Rd1,25m";Wasserzählerschacht;4250204493221;90289090;Stk;1;1.526,62;;2,50%;38,500;682,0;820,0;704,0
0396173;"FLEXORIPP 1¼"" KH-DM-KSR 1¼""x260mm Rd1,50m";Wasserzählerschacht;4250204493238;90289090;Stk;1;1.595,09;;2,50%;42,200;682,0;1570,0;704,0
0396174;"FLEXORIPP 1¼"" KH-DM-KSR 1¼""x260mm Rd1,75m";Wasserzählerschacht;4250204493245;90289090;Stk;1;1.697,78;;2,50%;46,300;682,0;820,0;704,0
0396175;"FLEXORIPP 1¼"" KH-DM-KSR 1¼""x260mm Rd2,00m";Wasserzählerschacht;4250204493252;90289090;Stk;1;1.800,47;;2,50%;50,200;682,0;820,0;704,0
0396180;"FLEXORIPP 1"" KH-DM-KSR 1¼""x175mm Rd0,75m";Österreich;4250204493269;90289090;Stk;1;1.431,00;;2,50%;31,500;682,0;1070,0;704,0
0396181;"FLEXORIPP 1"" KH-DM-KSR 1¼""x175mm Rd1,00m";Österreich;4250204491838;90289090;Stk;1;1.266,49;;2,50%;31,500;682,0;1070,0;704,0
0396182;"FLEXORIPP 1"" KH-DM-KSR 1¼""x175mm Rd1,25m";Österreich;4250204491845;90289090;Stk;1;1.307,55;;2,50%;36,500;682,0;1320,0;704,0
0396183;"FLEXORIPP 1"" KH-DM-KSR 1¼""x175mm Rd1,50m";Österreich;4250204491852;90289090;Stk;1;1.382,88;;2,50%;40,200;682,0;1570,0;704,0
0396184;"FLEXORIPP 1"" KH-DM-KSR 1¼""x175mm Rd1,75m";Österreich;4250204491869;90289090;Stk;1;1.478,72;;2,50%;44,200;682,0;1820,0;704,0
0396185;"FLEXORIPP 1"" KH-DM-KSR 1¼""x175mm Rd2,00m";Österreich;4250204491876;90289090;Stk;1;1.581,40;;2,50%;48,100;682,0;2070,0;704,0
0396191;"FLEXORIPP 1"" KH-DM-KSR 1""x220mm Rd1,00m";Schweiz;4250204491883;90289090;Stk;1;1.266,49;;2,50%;31,300;682,0;1070,0;704,0
0396192;"FLEXORIPP 1"" KH-DM-KSR 1""x220mm Rd1,25m";Schweiz;4250204491890;90289090;Stk;1;1.307,55;;2,50%;36,200;682,0;1320,0;704,0
0396193;"FLEXORIPP 1"" KH-DM-KSR 1""x220mm Rd1,50m";Schweiz;4250204491906;90289090;Stk;1;1.382,88;;2,50%;40,000;682,0;1570,0;704,0
0396194;"FLEXORIPP 1"" KH-DM-KSR 1""x220mm Rd1,75m";Schweiz;4250204491913;90289090;Stk;1;1.478,72;;2,50%;44,000;682,0;1820,0;704,0
0396195;"FLEXORIPP 1"" KH-DM-KSR 1""x220mm Rd2,00m";Schweiz;4250204491920;90289090;Stk;1;1.581,40;;2,50%;47,900;682,0;2070,0;704,0
0396210;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd0,75m";Wasserzählerschacht;4250204491937;90289090;Stk;1;1.050,16;;2,50%;26,300;682,0;820,0;704,0
0396211;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd1,00m";Wasserzählerschacht;4250204490794;90289090;Stk;1;1.050,16;;2,50%;30,400;682,0;1070,0;704,0
0396212;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd1,25m";Wasserzählerschacht;4250204490374;90289090;Stk;1;1.091,24;;2,50%;35,300;682,0;1320,0;704,0
0396212-DIBT;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd1,25m";Schachtkörper DIBT zertifiziert;4250204498028;90289090;Stk;1;1.531,74;;2,50%;42,400;682,0;1320,0;704,0
0396213;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd1,50m";Wasserzählerschacht;4250204490381;90289090;Stk;1;1.159,70;;2,50%;39,000;682,0;1570,0;704,0
0396213-WRS;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd1,50m";Wasserzählerschacht mit Wellrohr;4255651703374;90289090;Stk;1;1.576,45;;2,50%;39,000;682,0;1570,0;704,0
0396214;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd1,75m";Wasserzählerschacht;4250204490800;90289090;Stk;1;1.262,38;;2,50%;43,100;682,0;1820,0;704,0
0396215;"FLEXORIPP 1"" KH-KMR-KH 1""x190mm Rd2,00m";Wasserzählerschacht;4250204490817;90289090;Stk;1;1.365,05;;2,50%;47,000;682,0;2070,0;704,0
0396220;"FLEXORIPP 1¼"" KH-KMR-KH 1¼""x260mm Rd0,75m";Wasserzählerschacht;4250204492859;90289090;Stk;1;1.296,61;;2,50%;28,100;682,0;820,0;704,0
0396221;"FLEXORIPP 1¼"" KH-KMR-KH 1¼""x260mm Rd1,00m";Wasserzählerschacht;4250204492866;90289090;Stk;1;1.296,61;;2,50%;32,000;682,0;820,0;704,0
0396222;"FLEXORIPP 1¼"" KH-KMR-KH 1¼""x260mm Rd1,25m";Wasserzählerschacht;4250204492873;90289090;Stk;1;1.337,69;;2,50%;37,000;682,0;820,0;704,0
0396223;"FLEXORIPP 1¼"" KH-KMR-KH 1¼""x260mm Rd1,50m";Wasserzählerschacht;4250204492880;90289090;Stk;1;1.406,15;;2,50%;40,700;682,0;1570,0;704,0
0396224;"FLEXORIPP 1¼"" KH-KMR-KH 1¼""x260mm Rd1,75m";Wasserzählerschacht;4250204492897;90289090;Stk;1;1.508,83;;2,50%;44,700;682,0;820,0;704,0
0396225;"FLEXORIPP 1¼"" KH-KMR-KH 1¼""x260mm Rd2,00m";Wasserzählerschacht;4250204492903;90289090;Stk;1;1.611,53;;2,50%;48,600;682,0;820,0;704,0
0396230;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd0,75m";Österreich;4250204493283;90289090;Stk;1;1.174,54;;2,50%;30,600;682,0;1070,0;704,0
0396231;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,00m";Österreich;4250204490824;90289090;Stk;1;1.077,54;;2,50%;30,600;682,0;1070,0;704,0
0396232;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,25m";Österreich;4250204490831;90289090;Stk;1;1.118,61;;2,50%;35,600;682,0;1320,0;704,0
0396233;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,50m";Österreich;4250204490848;90289090;Stk;1;1.193,91;;2,50%;39,400;682,0;1570,0;704,0
0396233-WRS;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,50m";Österreich;4255651703381;90289090;Stk;1;1.720,46;;2,50%;39,400;682,0;1570,0;704,0
0396234;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,75m";Österreich;4250204490855;90289090;Stk;1;1.289,77;;2,50%;43,400;682,0;1820,0;704,0
0396235;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd2,00m";Österreich;4250204490862;90289090;Stk;1;1.392,44;;2,50%;43,400;682,0;2070,0;704,0
0396241;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,00m";Schweiz;4250204490879;90289090;Stk;1;1.077,54;;2,50%;30,400;682,0;1070,0;704,0
0396242;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,25m";Schweiz;4250204490886;90289090;Stk;1;1.118,61;;2,50%;35,400;682,0;1320,0;704,0
0396243;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,50m";Schweiz;4250204490893;90289090;Stk;1;1.193,91;;2,50%;39,100;682,0;1570,0;704,0
0396244;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,75m";Schweiz;4250204490909;90289090;Stk;1;1.289,77;;2,50%;43,100;682,0;1820,0;704,0
0396245;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd2,00m";Schweiz;4250204490916;90289090;Stk;1;1.392,44;;2,50%;43,100;682,0;2070,0;704,0
0396260;"FLEXORIPP 1"" FS-FS 1""x190mm Rd0,75m";Wasserzählerschacht;4250204491944;90289090;Stk;1;1.061,11;;2,50%;26,400;682,0;820,0;704,0
0396261;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,00m";Wasserzählerschacht;4250204491951;90289090;Stk;1;1.061,11;;2,50%;30,400;682,0;1070,0;704,0
0396262;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,25m";Wasserzählerschacht;4250204490398;90289090;Stk;1;1.102,19;;2,50%;35,300;682,0;1320,0;704,0
0396262-DIBT;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,25m";Schachtkörper DIBT zertifiziert;4250204498035;90289090;Stk;1;1.493,73;;2,50%;42,500;682,0;1320,0;704,0
0396263;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,50m";Wasserzählerschacht;4250204490923;90289090;Stk;1;1.170,64;;2,50%;39,000;682,0;1570,0;704,0
0396264;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,75m";Wasserzählerschacht;4250204490930;90289090;Stk;1;1.273,34;;2,50%;43,000;682,0;1820,0;704,0
0396265;"FLEXORIPP 1"" FS-FS 1""x190mm Rd2,00m";Wasserzählerschacht;4250204490947;90289090;Stk;1;1.376,02;;2,50%;47,000;682,0;2070,0;704,0
0396270;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd0,75m";Wasserzählerschacht;4250204492910;90289090;Stk;1;1.307,55;;2,50%;28,900;682,0;820,0;704,0
0396271;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,00m";Wasserzählerschacht;4250204492927;90289090;Stk;1;1.307,55;;2,50%;32,700;682,0;820,0;704,0
0396272;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,25m";Wasserzählerschacht;4250204492934;90289090;Stk;1;1.348,64;;2,50%;37,700;682,0;820,0;704,0
0396273;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,50m";Wasserzählerschacht;4250204492941;90289090;Stk;1;1.417,09;;2,50%;39,100;682,0;1570,0;704,0
0396274;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,75m";Wasserzählerschacht;4250204492958;90289090;Stk;1;1.519,78;;2,50%;45,400;682,0;820,0;704,0
0396275;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm  Rd2,00m";Wasserzählerschacht;4250204492965;90289090;Stk;1;1.622,48;;2,50%;49,300;682,0;820,0;704,0
0396280;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd0,75m";Österreich;4250204493306;90289090;Stk;1;1.143,55;;2,50%;30,700;682,0;1070,0;704,0
0396281;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd1,00m";Österreich;4250204490954;90289090;Stk;1;1.088,51;;2,50%;30,700;682,0;1070,0;704,0
0396282;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd1,25m";Österreich;4250204490404;90289090;Stk;1;1.129,59;;2,50%;34,270;682,0;1320,0;704,0
