mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
0396232;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,25m";;4250204490831;90289090;Stk;;1.146,58;;;35,6;682;1320;704
0396233;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,50m";;4250204490848;90289090;Stk;;1.223,76;;;39,4;682;1570;704
0396233-WRS;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,50m";;4255651703381;90289090;Stk;;1.763,47;;;39,4;682;1570;704
0396234;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd1,75m";;4250204490855;90289090;Stk;;1.322,01;;;43,4;682;1820;704
0396235;"FLEXORIPP 1"" KH-KMR-KH 1¼""x175mm Rd2,00m";;4250204490862;90289090;Stk;;1.427,25;;;43,4;682;2070;704
0396241;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,00m";;4250204490879;90289090;Stk;;1.104,48;;;30,4;682;1070;704
0396242;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,25m";;4250204490886;90289090;Stk;;1.146,58;;;35,4;682;1320;704
0396243;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,50m";;4250204490893;90289090;Stk;;1.223,76;;;39,1;682;1570;704
0396244;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd1,75m";;4250204490909;90289090;Stk;;1.322,01;;;43,1;682;1820;704
0396245;"FLEXORIPP 1"" KH-KMR-KH 1""x220mm Rd2,00m";;4250204490916;90289090;Stk;;1.427,25;;;43,1;682;2070;704
0396260;"FLEXORIPP 1"" FS-FS 1""x190mm Rd0,75m";;4250204491944;90289090;Stk;;1.087,64;;;26,4;682;820;704
0396261;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,00m";;4250204491951;90289090;Stk;;1.087,64;;;30,4;682;1070;704
0396262;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,25m";;4250204490398;90289090;Stk;;1.129,74;;;35,3;682;1320;704
0396262-DIBT;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,25m";;4250204498035;90289090;Stk;;1.531,07;;;42,5;682;1320;704
0396263;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,50m";;4250204490923;90289090;Stk;;1.199,91;;;39;682;1570;704
0396264;"FLEXORIPP 1"" FS-FS 1""x190mm Rd1,75m";;4250204490930;90289090;Stk;;1.305,17;;;43;682;1820;704
0396265;"FLEXORIPP 1"" FS-FS 1""x190mm Rd2,00m";;4250204490947;90289090;Stk;;1.410,42;;;47;682;2070;704
0396270;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd0,75m";;4250204492910;90289090;Stk;;1.340,24;;;28,9;682;820;704
0396271;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,00m";;4250204492927;90289090;Stk;;1.340,24;;;32,7;682;820;704
0396272;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,25m";;4250204492934;90289090;Stk;;1.382,36;;;37,7;682;820;704
0396273;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,50m";;4250204492941;90289090;Stk;;1.452,52;;;39,1;682;1570;704
0396274;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm Rd1,75m";;4250204492958;90289090;Stk;;1.557,77;;;45,4;682;820;704
0396275;"FLEXORIPP 1¼"" FS-FS 1¼""x260mm  Rd2,00m";;4250204492965;90289090;Stk;;1.663,04;;;49,3;682;820;704
0396280;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd0,75m";;4250204493306;90289090;Stk;;1.172,14;;;30,7;682;1070;704
0396281;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd1,00m";;4250204490954;90289090;Stk;;1.115,72;;;30,7;682;1070;704
0396282;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd1,25m";;4250204490404;90289090;Stk;;1.157,83;;;34,27;682;1320;704
0396283;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd1,50m";;4250204490961;90289090;Stk;;1.235,00;;;39,4;682;1570;704
0396284;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd1,75m";;4250204490978;90289090;Stk;;1.333,23;;;43,4;682;1820;704
0396285;"FLEXORIPP 1"" FS-FS 1¼""x175mm Rd2,00m";;4250204490985;90289090;Stk;;1.438,50;;;43,4;682;2070;704
0396291;"FLEXORIPP 1"" FS-FS 1""x220mm Rd1,00m";;4250204491968;90289090;Stk;;1.115,72;;;30,4;682;1070;704
0396292;"FLEXORIPP 1"" FS-FS 1""x220mm Rd1,25m";;4250204491975;90289090;Stk;;1.157,83;;;35,3;682;1320;704
0396293;"FLEXORIPP 1"" FS-FS 1""x220mm Rd1,50m";;4250204491982;90289090;Stk;;1.235,00;;;39,1;682;1570;704
0396294;"FLEXORIPP 1"" FS-FS 1""x220mm Rd1,75m";;4250204491999;90289090;Stk;;1.305,17;;;43,1;682;1820;704
0396295;"FLEXORIPP 1"" FS-FS 1""x220mm Rd2,00m";;4250204492002;90289090;Stk;;1.410,42;;;47;682;2070;704
0396310;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd0,75m";;4250204492019;90289090;Stk;;1.227,98;;;27,4;682;820;704
0396311;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd1,00m";;4250204492026;90289090;Stk;;1.227,98;;;31,6;682;1070;704
0396312;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd1,25m";;4250204490992;90289090;Stk;;1.284,13;;;36,5;682;1320;704
0396312-DIBT;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd1,25m";;4250204498042;90289090;Stk;;1.806,41;;;43,5;682;1320;704
0396313;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd1,50m";;4250204491005;90289090;Stk;;1.354,29;;;40,2;682;1570;704
0396314;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd1,75m";;4250204491012;90289090;Stk;;1.459,54;;;44,3;682;1820;704
0396315;"FLEXORIPP 1"" FS-DM-FS 1""x190mm Rd2,00m";;4250204491029;90289090;Stk;;1.564,79;;;48,2;682;2070;704
0396320;"FLEXORIPP 1¼"" FS-DM-FS 1¼""x260mm Rd0,75m";;4250204493320;90289090;Stk;;1.550,76;;;30,3;682;820;704
0396321;"FLEXORIPP 1¼"" FS-DM-FS 1¼""x260mm Rd1,00m";;4250204493337;90289090;Stk;;1.550,76;;;34,1;682;820;704
0396322;"FLEXORIPP 1¼"" FS-DM-FS 1¼""x260mm Rd1,25m";;4250204493344;90289090;Stk;;1.592,87;;;39,1;682;820;704
0396323;"FLEXORIPP 1¼"" FS-DM-FS 1¼""x260mm Rd1,50m";;4250204493351;90289090;Stk;;1.663,04;;;42,8;682;1570;704
0396324;"FLEXORIPP 1¼"" FS-DM-FS 1¼""x260mm Rd1,75m";;4250204493368;90289090;Stk;;1.768,30;;;46,8;682;820;704
0396325;"FLEXORIPP 1¼"" FS-DM-FS 1¼""x260mm Rd2,00m";;4250204493375;90289090;Stk;;1.873,55;;;50,7;682;820;704
0396330;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd0,75m";;4250204493382;90289090;Stk;;1.484,83;;;31,8;682;1070;704
0396331;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd1,00m";;4250204492033;90289090;Stk;;1.256,06;;;31,8;682;1070;704
0396332;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd1,25m";;4250204492040;90289090;Stk;;1.312,17;;;36,8;682;1320;704
0396333;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd1,50m";;4250204492057;90289090;Stk;;1.389,37;;;40,5;682;1570;704
0396333-WRS;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd1,50m";;4255651703398;90289090;Stk;;2.005,59;;;40,5;682;1570;704
0396334;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd1,75m";;4250204492064;90289090;Stk;;1.487,63;;;44,5;682;1820;704
0396335;"FLEXORIPP 1"" FS-DM-FS 1¼""x175mm Rd2,00m";;4250204492071;90289090;Stk;;1.592,87;;;44,4;682;2070;704
0396341;"FLEXORIPP 1"" FS-DM-FS 1""x220mm Rd1,00m";;4250204492088;90289090;Stk;;1.256,06;;;31,6;682;1070;704
0396342;"FLEXORIPP 1"" FS-DM-FS 1""x220mm Rd1,25m";;4250204492095;90289090;Stk;;1.312,17;;;36,6;682;1320;704
0396343;"FLEXORIPP 1"" FS-DM-FS 1""x220mm Rd1,50m";;4250204492101;90289090;Stk;;1.389,37;;;40,3;682;1570;704
0396344;"FLEXORIPP 1"" FS-DM-FS 1""x220mm Rd1,75m";;4250204492118;90289090;Stk;;1.459,54;;;44,3;682;1820;704
0396345;"FLEXORIPP 1"" FS-DM-FS 1""x220mm Rd2,00m";;4250204492125;90289090;Stk;;1.564,79;;;48,2;682;2070;704
0396360;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd0,75m";;4250204492132;90289090;Stk;;1.087,64;;;26,3;682;820;704
0396361;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd1,00m";;4250204492149;90289090;Stk;;1.087,64;;;30,3;682;1070;704
0396362;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd1,25m";;4250204489750;90289090;Stk;;1.129,74;;;35,3;682;1320;704
0396362-DIBT;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd1,25m";;4250204498059;90289090;Stk;;1.537,55;;;42,5;682;1320;704
0396363;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd1,50m";;4250204491036;90289090;Stk;;1.199,91;;;37,7;682;1570;704
0396363-WRS;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd1,50m";;4255651703404;90289090;Stk;;1.703,59;;;37,7;682;1570;704
0396364;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd1,75m";;4250204491043;90289090;Stk;;1.305,17;;;43;682;1820;704
0396365;"FLEXORIPP 1"" FS-KSR 1""x190mm Rd2,00m";;4250204491050;90289090;Stk;;1.410,42;;;47;682;2070;704
0396370;"FLEXORIPP 1¼"" FS-KSR 1¼""x260mm Rd0,75m";;4250204492972;90289090;Stk;;1.340,24;;;28,8;682;820;704
0396371;"FLEXORIPP 1¼"" FS-KSR 1¼""x260mm Rd1,00m";;4250204492989;90289090;Stk;;1.340,24;;;32,7;682;820;704
0396372;"FLEXORIPP 1¼"" FS-KSR 1¼""x260mm Rd1,25m";;4250204492996;90289090;Stk;;1.382,36;;;35,4;682;820;704
0396373;"FLEXORIPP 1¼"" FS-KSR 1¼""x260mm Rd1,50m";;4250204493009;90289090;Stk;;1.452,52;;;41,3;682;1570;704
0396374;"FLEXORIPP 1¼"" FS-KSR 1¼""x260mm Rd1,75m";;4250204493016;90289090;Stk;;1.557,77;;;45,3;682;820;704
0396375;"FLEXORIPP 1¼"" FS-KSR 1¼""x260mm Rd2,00m";;4250204493023;90289090;Stk;;1.663,04;;;49,3;682;820;704
0396380;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd0,75m";;4250204493405;90289090;Stk;;1.169,63;;;29,2;682;1070;704
0396381;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd1,00m";;4250204489767;90289090;Stk;;1.115,72;;;29,2;682;1070;704
0396382;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd1,25m";;4250204490411;90289090;Stk;;1.157,83;;;34,25;682;1320;704
0396383;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd1,50m";;4250204491067;90289090;Stk;;1.235,00;;;39,3;682;1570;704
0396383-WRS;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd1,50m";;4255651703411;90289090;Stk;;1.741,83;;;39,511;682;1570;704
0396384;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd1,75m";;4250204491074;90289090;Stk;;1.333,23;;;43,4;682;1820;704
0396385;"FLEXORIPP 1"" FS-KSR 1¼""x175mm Rd2,00m";;4250204491081;90289090;Stk;;1.438,50;;;47,3;682;2070;704
0396391;"FLEXORIPP 1"" FS-KSR 1""x220mm Rd1,00m";;4250204492156;90289090;Stk;;1.115,72;;;30,4;682;1070;704
0396392;"FLEXORIPP 1"" FS-KSR 1""x220mm Rd1,25m";;4250204492163;90289090;Stk;;1.157,83;;;35,3;682;1320;704
0396393;"FLEXORIPP 1"" FS-KSR 1""x220mm Rd1,50m";;4250204492170;90289090;Stk;;1.235,00;;;39,1;682;1570;704
0396394;"FLEXORIPP 1"" FS-KSR 1""x220mm Rd1,75m";;4250204492187;90289090;Stk;;1.305,17;;;43,1;682;1820;704
0396395;"FLEXORIPP 1"" FS-KSR 1""x220mm Rd2,00m";;4250204492194;90289090;Stk;;1.410,42;;;47;682;2070;704
0396410;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd0,75m";;4250204492200;90289090;Stk;;1.227,98;;;27,3;682;820;704
0396411;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd1,00m";;4250204492217;90289090;Stk;;1.227,98;;;31,5;682;1070;704
0396412;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd1,25m";;4250204491098;90289090;Stk;;1.284,13;;;36,5;682;1320;704
0396412-DIBT;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd1,25m";;4250204498066;90289090;Stk;;1.812,88;;;43,5;682;1320;704
0396413;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd1,50m";;4250204491104;90289090;Stk;;1.354,29;;;40,2;682;1570;704
0396413-WRS;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd1,50m";;4255651704364;90289090;Stk;;2.014,13;;;40,2;682;1570;704
0396414;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd1,75m";;4250204491111;90289090;Stk;;1.459,54;;;44,2;682;1820;704
0396415;"FLEXORIPP 1"" FS-DM-KSR 1""x190mm Rd2,00m";;4250204491128;90289090;Stk;;1.564,79;;;48,1;682;2070;704
0396420;"FLEXORIPP 1¼"" FS-DM-KSR 1¼""x260mm Rd0,75m";;4250204493429;90289090;Stk;;1.550,76;;;30,3;682;820;704
0396421;"FLEXORIPP 1¼"" FS-DM-KSR 1¼""x260mm Rd1,00m";;4250204493436;90289090;Stk;;1.550,76;;;34,2;682;820;704
0396422;"FLEXORIPP 1¼"" FS-DM-KSR 1¼""x260mm Rd1,25m";;4250204493443;90289090;Stk;;1.592,87;;;39,1;682;820;704
0396423;"FLEXORIPP 1¼"" FS-DM-KSR 1¼""x260mm Rd1,50m";;4250204493450;90289090;Stk;;1.663,04;;;42,8;682;1570;704
0396424;"FLEXORIPP 1¼"" FS-DM-KSR 1¼""x260mm Rd1,75m";;4250204493467;90289090;Stk;;1.768,30;;;46,9;682;820;704
0396425;"FLEXORIPP 1¼"" FS-DM-KSR 1¼""x260mm Rd2,00m";;4250204493474;90289090;Stk;;1.873,55;;;50,8;682;820;704
0396430;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd0,75m";;4250204493481;90289090;Stk;;1.463,57;;;31,8;682;1070;704
0396431;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd1,00m";;4250204492224;90289090;Stk;;1.256,06;;;31,8;682;1070;704
0396432;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd1,25m";;4250204492231;90289090;Stk;;1.312,17;;;36,7;682;1320;704
0396433;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd1,50m";;4250204492248;90289090;Stk;;1.389,37;;;40,5;682;1570;704
0396433-WRS;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd1,50m";;4255651703428;90289090;Stk;;2.000,66;;;40,5;682;1570;704
0396434;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd1,75m";;4250204492255;90289090;Stk;;1.487,63;;;44,5;682;1820;704
0396435;"FLEXORIPP 1"" FS-DM-KSR 1¼""x175mm Rd2,00m";;4250204492262;90289090;Stk;;1.592,87;;;48,4;682;2070;704
0396441;"FLEXORIPP 1"" FS-DM-KSR 1""x220mm Rd1,00m";;4250204492279;90289090;Stk;;1.256,06;;;31,6;682;1070;704
0396442;"FLEXORIPP 1"" FS-DM-KSR 1""x220mm Rd1,25m";;4250204492286;90289090;Stk;;1.312,17;;;36,6;682;1320;704
0396443;"FLEXORIPP 1"" FS-DM-KSR 1""x220mm Rd1,50m";;4250204492293;90289090;Stk;;1.389,37;;;40,3;682;1570;704
0396444;"FLEXORIPP 1"" FS-DM-KSR 1""x220mm Rd1,75m";;4250204492309;90289090;Stk;;1.459,54;;;44,3;682;1820;704
0396445;"FLEXORIPP 1"" FS-DM-KSR 1""x220mm Rd2,00m";;4250204492316;90289090;Stk;;1.564,79;;;48,2;682;2070;704
0396460;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd0,75m";;4250204492323;90289090;Stk;;1.146,58;;;26,9;682;820;704
0396461;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd1,00m";;4250204492330;90289090;Stk;;1.146,58;;;31;682;1070;704
0396462;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd1,25m";;4250204491135;90289090;Stk;;1.174,65;;;35,9;682;1320;704
0396462-DIBT;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd1,25m";;4250204498073;90289090;Stk;;1.591,78;;;43,5;682;1320;704
0396463;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd1,50m";;4250204491142;90289090;Stk;;1.244,81;;;39,7;682;1570;704
0396464;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd1,75m";;4250204491159;90289090;Stk;;1.350,08;;;43,7;682;1820;704
0396465;"FLEXORIPP 1"" FS-KMR-FS 1""x190mm Rd2,00m";;4250204491166;90289090;Stk;;1.455,34;;;47,6;682;2070;704
0396470;"FLEXORIPP 1¼"" FS-KMR-FS 1¼""x260mm Rd0,75m";;4250204493030;90289090;Stk;;1.385,16;;;29,4;682;820;704
0396471;"FLEXORIPP 1¼"" FS-KMR-FS 1¼""x260mm Rd1,00m";;4250204493047;90289090;Stk;;1.385,16;;;33,3;682;820;704
0396472;"FLEXORIPP 1¼"" FS-KMR-FS 1¼""x260mm Rd1,25m";;4250204493054;90289090;Stk;;1.427,25;;;38,3;682;820;704
0396473;"FLEXORIPP 1¼"" FS-KMR-FS 1¼""x260mm Rd1,50m";;4250204493061;90289090;Stk;;1.497,43;;;42;682;1570;704
0396474;"FLEXORIPP 1¼"" FS-KMR-FS 1¼""x260mm Rd1,75m";;4250204493078;90289090;Stk;;1.602,69;;;46;682;1820;704
0396475;"FLEXORIPP 1¼"" FS-KMR-FS 1¼""x260mm Rd2,00m";;4250204493085;90289090;Stk;;1.707,95;;;49,9;682;820;704
0396480;"FLEXORIPP 1"" FS-KMR-FS 1¼""x175mm Rd0,75m";;4250204493504;90289090;Stk;;1.232,86;;;31,3;682;1070;704
0396481;"FLEXORIPP 1"" FS-KMR-FS 1¼""x175mm Rd1,00m";;4250204492347;90289090;Stk;;1.174,65;;;31,3;682;1070;704
0396482;"FLEXORIPP 1"" FS-KMR-FS 1¼""x175mm Rd1,25m";;4250204492354;90289090;Stk;;1.202,71;;;36,2;682;1320;704
0396483;"FLEXORIPP 1"" FS-KMR-FS 1¼""x175mm Rd1,50m";;4250204492361;90289090;Stk;;1.279,92;;;40;682;1570;704
0396484;"FLEXORIPP 1"" FS-KMR-FS 1¼""x175mm Rd1,75m";;4250204492378;90289090;Stk;;1.385,16;;;44;682;1820;704
0396485;"FLEXORIPP 1"" FS-KMR-FS 1¼""x175mm Rd2,00m";;4250204492385;90289090;Stk;;1.483,40;;;47,9;682;2070;704
0396491;"FLEXORIPP 1"" FS-KMR-FS 1""x220mm Rd1,00m";;4250204492392;90289090;Stk;;1.174,65;;;33,1;682;1070;704
0396492;"FLEXORIPP 1"" FS-KMR-FS 1""x220mm Rd1,25m";;4250204492408;90289090;Stk;;1.202,71;;;38,1;682;1320;704
0396493;"FLEXORIPP 1"" FS-KMR-FS 1""x220mm Rd1,50m";;4250204492415;90289090;Stk;;1.279,92;;;41,8;682;1570;704
0396494;"FLEXORIPP 1"" FS-KMR-FS 1""x220mm Rd1,75m";;4250204492422;90289090;Stk;;1.385,16;;;45,9;682;1820;704
0396495;"FLEXORIPP 1"" FS-KMR-FS 1""x220mm Rd2,00m";;4250204492439;90289090;Stk;;1.483,40;;;49,8;682;2070;704
0396610;"FLEXORIPP-P2 1"" KH-KH 1""x190mm Rd0,75m";;4255651703107;90289090;Stk;;1.948,91;;;36,593;682;1070;704
0396611;"FLEXORIPP-P2 1"" KH-KH 1""x190mm Rd1,00m";;4255651703114;90289090;Stk;;1.948,91;;;36,783;682;1070;704
0396612;"FLEXORIPP-P2 1"" KH-KH 1""x190mm Rd1,25m";;4255651703121;90289090;Stk;;2.074,99;;;46,2247;682;1070;704
0396613;"FLEXORIPP-P2 1"" KH-KH 1""x190mm Rd1,50m";;4255651703138;90289090;Stk;;2.153,78;;;46,123;682;1070;704
0396614;"FLEXORIPP-P2 1"" KH-KH 1""x190mm Rd1,75m";;4255651703145;90289090;Stk;;2.327,14;;;50,193;682;1070;704
0396615;"FLEXORIPP-P2 1"" KH-KH 1""x190mm Rd2,00m";;4255651703152;90289090;Stk;;2.437,45;;;54,073;682;1070;704
0396620;"FLEXORIPP-P2 1"" FS-KSR 1""x190mm Rd0,75m";;4255651703169;90289090;Stk;;2.122,26;;;37,835;682;1070;704
0396621;"FLEXORIPP-P2 1"" FS-KSR 1""x190mm Rd1,00m";;4255651703176;90289090;Stk;;2.122,26;;;38,025;682;1070;704
0396622;"FLEXORIPP-P2 1"" FS-KSR 1""x190mm Rd1,25m";;4255651703183;90289090;Stk;;2.180,05;;;43,495;682;1070;704
0396623;"FLEXORIPP-P2 1"" FS-KSR 1""x190mm Rd1,50m";;4255651703190;90289090;Stk;;2.258,84;;;47,365;682;1070;704
0396624;"FLEXORIPP-P2 1"" FS-KSR 1""x190mm Rd1,75m";;4255651703206;90289090;Stk;;2.432,20;;;51,419;682;1070;704
0396625;"FLEXORIPP-P2 1"" FS-KSR 1""x190mm Rd2,00m";;4255651703213;90289090;Stk;;2.537,26;;;55,319;682;1070;704
0396630;"FLEXORIPP-P2 1"" KH-KSR 1""x190mm Rd0,75m";;4255651703220;90289090;Stk;;2.122,26;;;37,819;682;1070;704
0396631;"FLEXORIPP-P2 1"" KH-KSR 1""x190mm Rd1,00m";;4255651703237;90289090;Stk;;2.122,26;;;38,019;682;1070;704
0396632;"FLEXORIPP-P2 1"" KH-KSR 1""x190mm Rd1,25m";;4255651703244;90289090;Stk;;2.180,05;;;43,479;682;1070;704
0396633;"FLEXORIPP-P2 1"" KH-KSR 1""x190mm Rd1,50m";;4255651703251;90289090;Stk;;2.258,84;;;47,349;682;1070;704
0396634;"FLEXORIPP-P2 1"" KH-KSR 1""x190mm Rd1,75m";;4255651703268;90289090;Stk;;2.432,20;;;51,419;682;1070;704
0396635;"FLEXORIPP-P2 1"" KH-KSR 1""x190mm Rd2,00m";;4255651703275;90289090;Stk;;2.537,26;;;55,319;682;1070;704
0396640;"FLEXORIPP-P2 1"" FS-FS 1""x190mm Rd0,75m";;4255651703282;90289090;Stk;;1.948,91;;;37,865;682;1070;704
0396641;"FLEXORIPP-P2 1"" FS-FS 1""x190mm Rd1,00m";;4255651703299;90289090;Stk;;1.948,91;;;38,055;682;1070;704
0396642;"FLEXORIPP-P2 1"" FS-FS 1""x190mm Rd1,25m";;4255651703305;90289090;Stk;;2.074,99;;;43,525;682;1070;704
0396643;"FLEXORIPP-P2 1"" FS-FS 1""x190mm Rd1,50m";;4255651703312;90289090;Stk;;2.153,78;;;47,395;682;1070;704
0396644;"FLEXORIPP-P2 1"" FS-FS 1""x190mm Rd1,75m";;4255651703329;90289090;Stk;;2.327,14;;;51,465;682;1070;704
0396645;"FLEXORIPP-P2 1"" FS-FS 1""x190mm Rd2,00m";;4255651703336;90289090;Stk;;2.437,45;;;55,365;682;1070;704
0396701;"FLEXORIPP 1¼"" KH-KH 1½"" x 260mm Rd1,00 m";;4255651703916;90289090;Stk;;1.387,04;;;31,8;682;1070;704
0396730;"FLEXORIPP 1¼"" FS-KSR 1½""x260mm Rd0,75m";;4250204498387;90289090;Stk;;1.488,32;;;29,2;682;820;704
0396731;"FLEXORIPP 1¼"" FS-KSR 1½""x260mm Rd1,00m";;4250204498394;90289090;Stk;;1.488,32;;;33;682;1070;704
0396732;"FLEXORIPP 1¼"" FS-KSR 1½""x260mm Rd1,25m";;4250204498400;90289090;Stk;;1.552,37;;;38;682;1320;704
0396733;"FLEXORIPP 1¼"" FS-KSR 1½""x260mm Rd1,50m";;4250204498417;90289090;Stk;;1.598,77;;;41,7;682;1570;704
0396734;"FLEXORIPP 1¼"" FS-KSR 1½""x260mm Rd1,75m";;4250204498424;90289090;Stk;;1.766,00;;;45,7;682;1820;704
0396735;"FLEXORIPP 1¼"" FS-KSR 1½""x260mm Rd2,00m";;4250204498431;90289090;Stk;;1.826,98;;;49,6;682;2070;704
0396740;"FLEXORIPP 1¼"" KH-KMR-KH 1½""x260mm Rd0,75m";;4250204499667;90289090;Stk;;1.553,94;;;29,2;682;820;704
0396741;"FLEXORIPP 1¼"" KH-KMR-KH 1½""x260mm Rd1,00m";;4250204499674;90289090;Stk;;1.553,94;;;33;682;1070;704
0396742;"FLEXORIPP 1¼"" KH-KMR-KH 1½""x260mm Rd1,25m";;4250204499681;90289090;Stk;;1.585,34;;;38;682;1320;704
0396743;"FLEXORIPP 1¼"" KH-KMR-KH 1½""x260mm Rd1,50m";;4250204499698;90289090;Stk;;1.627,12;;;41,7;682;1570;704
0396744;"FLEXORIPP 1¼"" KH-KMR-KH 1½""x260mm Rd1,75m";;4250204499704;90289090;Stk;;1.642,36;;;45,7;682;1820;704
0396745;"FLEXORIPP 1¼"" KH-KMR-KH 1½""x260mm Rd2,00m";;4250204499711;90289090;Stk;;1.849,20;;;49,6;682;2070;704
0397051;Schachthydrant Rd 1,00m, 1AV DN20 EB;;4250204451375;84248210;Stk;;712,55;;;19,18178;350;2015;205
0397052;Schachthydrant Rd 1,00m, 2AV DN20 EB;;4250204451368;84248210;Stk;;712,55;;;19,90878;350;2015;205
0397053;Schachthydrant Rd 1,00m, 3AV DN20 EB;;4250204451351;84248210;Stk;;733,52;;;20,86078;340;1995;255
0397061;Schachthydrant Rd 1,25m, 1AV DN20 EB;;4255651700212;84248210;Stk;;712,55;;;20,64778;350;2265;205
0397062;Schachthydrant Rd 1,25m, 2AV DN20 EB;;4250204451085;84248210;Stk;;712,55;;;21,37478;350;2265;205
0397063;Schachthydrant Rd 1,25m, 3AV DN20 EB;;4250204451320;84248210;Stk;;733,52;;;22,32678;340;2245;255
0397064;Schachthydrant Rd 1,25m, 4AV DN20 EB;;4250204493528;84818099;Stk;;847,82;;;24,06078;320;2240;245
0397071;Schachthydrant Rd 1,50m, 1AV DN20 EB;;4250204451283;84248210;Stk;;754,75;;;23,00178;350;2515;205
0397072;Schachthydrant Rd 1,50m, 2AV DN20 EB;;4250204451276;84248210;Stk;;754,75;;;23,72878;350;2515;205
0397073;Schachthydrant Rd 1,50m, 3AV DN20 EB;;4250204451269;84248210;Stk;;775,61;;;24,68078;340;2495;255
0397085;Halterungset FLEXORIPP f. externe Antenne;;4250204498578;90289090;Stk;;35,84;;;0,08;112;23;72
0397086;Halterungset FLEXORIPP für Schachtantenne;;4250204498585;90289090;Stk;;75,71;;;0,17;192;173;23
0397091;Schachthydrant Rd 1,75m, 1AV DN20 EB;;4250204456226;84248210;Stk;;796,80;;;25,16778;350;2765;205
